0 0 0 0
2.42464e-07 0 0 0.1
2.11012e-06 6.96895e-09 6.73512e-12 0.2
7.21466e-06 5.7888e-08 1.92219e-10 0.3
1.69421e-05 2.50562e-07 1.64152e-09 0.4
3.23504e-05 7.67676e-07 8.24382e-09 0.5
5.4087e-05 1.89116e-06 3.01863e-08 0.6
8.23292e-05 4.0047e-06 8.92787e-08 0.7
0.000116753 7.58309e-06 2.26066e-07 0.8
0.000156532 1.31684e-05 5.08392e-07 0.9
0.000200364 2.13341e-05 1.04078e-06 1
0.000246533 3.26384e-05 1.97377e-06 1.1
0.000292984 4.75721e-05 3.51202e-06 1.2
0.000337435 6.65014e-05 5.92017e-06 1.3
0.000377495 8.9614e-05 9.52495e-06 1.4
0.00041079 0.000116869 1.47126e-05 1.5
0.000435097 0.000147961 2.19208e-05 1.6
0.000448472 0.000182291 3.16238e-05 1.7
0.000449361 0.000218967 4.43117e-05 1.8
0.000436697 0.00025681 6.0463e-05 1.9
0.000409977 0.000294394 8.05119e-05 2
0.000369303 0.000330098 0.000104812 2.1
0.000315403 0.000362177 0.000133595 2.2
0.000249612 0.000388853 0.000166934 2.3
0.000173832 0.000408413 0.000204705 2.4
9.04605e-05 0.00041931 0.000246557 2.5
2.29414e-06 0.000420268 0.000291882 2.6
-8.75849e-05 0.000410376 0.000339809 2.7
-0.000175935 0.000389167 0.000389198 2.8
-0.000259491 0.000356685 0.000438652 2.9
-0.000335095 0.000313515 0.000486548 3
-0.00039983 0.000260799 0.000531079 3.1
-0.000451132 0.000200207 0.00057031 3.2
-0.000486896 0.00013389 0.000602253 3.3
-0.00050555 6.43964e-05 0.000624946 3.4
-0.000506118 -5.43787e-06 0.000636544 3.5
-0.000488248 -7.26154e-05 0.000635412 3.6
-0.000452222 -0.000134123 0.000620216 3.7
-0.000398936 -0.000187086 0.000590012 3.8
-0.000329864 -0.000228913 0.000544323 3.9
-0.000246997 -0.000257448 0.000483197 4
-0.000152771 -0.000271087 0.000407257 4.1
-4.99825e-05 -0.000268887 0.000317713 4.2
5.83069e-05 -0.00025063 0.000216366 4.3
0.000168865 -0.000216865 0.000105573 4.4
0.000278387 -0.000168901 -1.18069e-05 4.5
0.000383585 -0.000108769 -0.000132497 4.6
0.00048128 -3.91408e-05 -0.000252904 4.7
0.000568476 3.67809e-05 -0.000369248 4.8
0.000642436 0.000115407 -0.000477692 4.9
0.000700738 0.000192926 -0.0005745 5
0.000741333 0.000265479 -0.000656177 5.1
0.000762582 0.000329344 -0.000719625 5.2
0.000763297 0.000381114 -0.000762274 5.3
0.000742767 0.000417859 -0.000782204 5.4
0.00070078 0.00043727 -0.000778243 5.5
0.000637638 0.000437775 -0.000750038 5.6
0.000554169 0.000418609 -0.000698095 5.7
0.000451728 0.000379861 -0.000623786 5.8
0.000332192 0.000322467 -0.000529321 5.9
0.000197949 0.000248172 -0.000417687 6
5.1877e-05 0.000159447 -0.00029256 6.1
-0.000102697 5.93814e-05 -0.000158175 6.2
-0.000262043 -4.84623e-05 -1.91905e-05 6.3
-0.000422089 -0.000160205 0.000119482 6.4
-0.000578508 -0.00027182 0.000252848 6.5
-0.000726809 -0.000379313 0.000376012 6.6
-0.000862456 -0.000478883 0.000484355 6.7
-0.00098099 -0.000567081 0.0005737 6.8
-0.00107817 -0.00064094 0.00064047 6.9
-0.00115014 -0.000698085 0.000681817 7
-0.00119353 -0.000736807 0.000695729 7.1
-0.00120566 -0.000756107 0.000681103 7.2
-0.00118465 -0.000755706 0.000637792 7.3
-0.00112956 -0.000736023 0.000566615 7.4
-0.00104045 -0.000698128 0.000469333 7.5
-0.000918519 -0.000643661 0.000348596 7.6
-0.000766067 -0.000574746 0.000207855 7.7
-0.000586542 -0.000493877 5.12582e-05 7.8
-0.00038447 -0.000403811 -0.000116485 7.9
-0.000165363 -0.000307449 -0.00029025 8
6.44137e-05 -0.000207732 -0.000464657 8.1
0.00029783 -0.000107541 -0.000634238 8.2
0.000527401 -9.61071e-06 -0.000793602 8.3
0.000745442 8.35352e-05 -0.000937597 8.4
0.000944332 0.000169639 -0.00106147 8.5
0.0011168 0.00024674 -0.00116098 8.6
0.00125621 0.000313197 -0.00123259 8.7
0.00135682 0.000367688 -0.00127348 8.8
0.00141404 0.00040921 -0.00128171 8.9
0.00142465 0.000437064 -0.00125623 9
0.00138697 0.00045084 -0.00119694 9.1
0.00130094 0.000450404 -0.00110469 9.2
0.00116824 0.000435883 -0.000981291 9.3
0.000992209 0.000407657 -0.000829441 9.4
0.000777826 0.000366359 -0.000652689 9.5
0.000531541 0.000312874 -0.00045535 9.6
0.000261086 0.000248348 -0.000242394 9.7
-2.47831e-05 0.000174199 -1.9336e-05 9.8
-0.000316581 9.21201e-05 0.000207912 9.9
