0 0 0 0
3.6818e-07 0 0 0.1
3.18516e-06 1.05651e-08 1.02272e-11 0.2
1.07825e-05 8.73366e-08 2.91103e-10 0.3
2.49633e-05 3.75535e-07 2.47645e-09 0.4
4.67844e-05 1.14074e-06 1.23754e-08 0.5
7.64056e-05 2.78046e-06 4.50405e-08 0.6
0.000113018 5.81299e-06 1.32252e-07 0.7
0.000154864 1.08426e-05 3.32073e-07 0.8
0.000199338 1.8503e-05 7.39627e-07 0.9
0.000243182 2.93831e-05 1.49777e-06 1
0.000282735 4.39421e-05 2.80601e-06 1.1
0.000314237 6.24227e-05 4.9258e-06 1.2
0.000334163 8.47718e-05 8.18039e-06 1.3
0.000339538 0.000110578 1.29476e-05 1.4
0.000328238 0.000139033 1.96446e-05 1.5
0.000299226 0.000168933 2.87037e-05 1.6
0.000252716 0.000198708 4.05405e-05 1.7
0.000190237 0.000226496 5.55142e-05 1.8
0.000114607 0.000250254 7.38844e-05 1.9
2.97897e-05 0.000267898 9.57644e-05 2
-5.93327e-05 0.000277466 0.000121078 2.1
-0.000147275 0.000277292 0.000149522 2.2
-0.000228322 0.000266176 0.000180538 2.3
-0.000296933 0.000243531 0.000213299 2.4
-0.000348156 0.00020951 0.000246712 2.5
-0.000378003 0.00016507 0.000279446 2.6
-0.000383777 0.000111999 0.000309972 2.7
-0.000364311 5.28622e-05 0.00033663 2.8
-0.000320104 -9.10001e-06 0.000357712 2.9
-0.000253337 -7.01445e-05 0.000371562 3
-0.000167771 -0.000126248 0.000376677 3.1
-6.85256e-05 -0.000173369 0.000371825 3.2
3.82494e-05 -0.000207737 0.000356144 3.3
0.000145778 -0.000226137 0.000329238 3.4
0.000247124 -0.000226187 0.000291249 3.5
0.000335672 -0.000206565 0.000242903 3.6
0.000405598 -0.000167188 0.000185525 3.7
0.000452293 -0.000109304 0.000121013 3.8
0.000472706 -3.55033e-05 5.178e-05 3.9
0.000465572 5.0368e-05 -1.93436e-05 4
0.000431529 0.000143386 -8.92431e-05 4.1
0.000373084 0.000237816 -0.000154677 4.2
0.000294451 0.000327452 -0.000212456 4.3
0.000201261 0.000406008 -0.000259628 4.4
0.000100156 0.000467538 -0.000293664 4.5
-1.67822e-06 0.000506856 -0.000312626 4.6
-9.70483e-05 0.000519926 -0.000315313 4.7
-0.000179278 0.000504192 -0.000301364 4.8
-0.000242712 0.000458828 -0.000271324 4.9
-0.000283144 0.000384873 -0.000226645 5
-0.000298149 0.000285258 -0.000169645 5.1
-0.00028728 0.000164691 -0.000103404 5.2
-0.000252119 2.94316e-05 -3.1614e-05 5.3
-0.000196183 -0.000113065 4.1621e-05 5.4
-0.000124672 -0.000254587 0.00011201 5.5
-4.4093e-05 -0.000386679 0.000175326 5.6
3.82285e-05 -0.000501191 0.000227654 5.7
0.000114705 -0.00059083 0.000265639 5.8
0.000178077 -0.000649665 0.000286693 5.9
0.000221988 -0.000673571 0.000289171 6
0.000241512 -0.000660551 0.000272488 6.1
0.000233572 -0.000610939 0.000237173 6.2
0.000197241 -0.000527443 0.000184858 6.3
0.000133881 -0.00041503 0.000118192 6.4
4.71109e-05 -0.000280662 4.06963e-05 6.5
-5.73912e-05 -0.00013288 -4.34431e-05 6.6
-0.000172255 1.87261e-05 -0.000129627 6.7
-0.000288919 0.000164132 -0.000213123 6.8
-0.000398236 0.00029354 -0.000289359 6.9
-0.000491146 0.000398047 -0.000354211 7
-0.000559364 0.000470259 -0.000404262 7.1
-0.00059603 0.000504827 -0.000437024 7.2
-0.000596278 0.000498852 -0.000451092 7.3
-0.000557679 0.000452138 -0.000446238 7.4
-0.00048052 0.000367256 -0.000423422 7.5
-0.000367893 0.000249433 -0.000384725 7.6
-0.000225587 0.000106248 -0.000333211 7.7
-6.17805e-05 -5.28363e-05 -0.000272715 7.8
0.00011345 -0.000217081 -0.000207584 7.9
0.000288767 -0.000375184 -0.000142376 8
0.000452329 -0.00051604 -8.15468e-05 8.1
0.000592597 -0.00062951 -2.91379e-05 8.2
0.000699154 -0.00070714 1.15056e-05 8.3
0.000763465 -0.000742774 3.79741e-05 8.4
0.000779533 -0.000733027 4.89672e-05 8.5
0.000744397 -0.000677578 4.43914e-05 8.6
0.000658427 -0.000579252 2.53732e-05 8.7
0.000525409 -0.00044389 -5.81464e-06 8.8
0.000352384 -0.000280008 -4.59104e-05 8.9
0.00014927 -9.82641e-05 -9.08936e-05 9
-7.17319e-05 8.9237e-05 -0.000136275 9.1
-0.000296897 0.000269751 -0.000177422 9.2
-0.000511858 0.000430766 -0.00020991 9.3
-0.000702556 0.000560872 -0.000229854 9.4
-0.000856185 0.000650581 -0.000234217 9.5
-0.000962072 0.000693023 -0.000221065 9.6
-0.00101244 0.000684482 -0.000189743 9.7
-0.00100296 0.000624726 -0.000140971 9.8
-0.000933131 0.000517097 -7.6834e-05 9.9
